orig_uid,user_id
13464,2528
13471,2529
13475,2530
13478,2531
13479,2532
13480,2533
13483,2534
13489,2535
13490,2536
13496,2537
13506,2538
13508,2539
13509,2540
13519,2541
13521,2542
13531,2543
13544,2544
13546,2545
13563,2546
13565,2547
13579,2548
13583,2549
13601,2550
13607,2551
13609,2552
13617,2553
13622,2554
13625,2555
13626,2556
13631,2557
13633,2558
13640,2559
13646,2560
13647,2561
13655,2562
13657,2563
13658,2564
13667,2565
13672,2566
13674,2567
13678,2568
13686,2569
13687,2570
13689,2571
13708,2572
13709,2573
13712,2574
13720,2575
13741,2576
13747,2577
13752,2578
13755,2579
13758,2580
13763,2581
13775,2582
13777,2583
13779,2584
13782,2585
13788,2586
13799,2587
13803,2588
13811,2589
13812,2590
13823,2591
13833,2592
13844,2593
13850,2594
13851,2595
13854,2596
13855,2597
13860,2598
13868,2599
13870,2600
13873,2601
13874,2602
13886,2603
13892,2604
13894,2605
13903,2606
13904,2607
13905,2608
13906,2609
13913,2610
13928,2611
13929,2612
13939,2613
13951,2614
13953,2615
13957,2616
13958,2617
13961,2618
13977,2619
13982,2620
13988,2621
13990,2622
13994,2623
13998,2624
13999,2625
14001,2626
14004,2627
14009,2628
14010,2629
14015,2630
14018,2631
14020,2632
14026,2633
14031,2634
14033,2635
14035,2636
14045,2637
14047,2638
14058,2639
14063,2640
14067,2641
14070,2642
14081,2643
14092,2644
14098,2645
14099,2646
14104,2647
14116,2648
14128,2649
14133,2650
14135,2651
14149,2652
14166,2653
14174,2654
14181,2655
14184,2656
14186,2657
14192,2658
14202,2659
14206,2660
14207,2661
14215,2662
14223,2663
14230,2664
14234,2665
14237,2666
14246,2667
14252,2668
14262,2669
14265,2670
14267,2671
14270,2672
14271,2673
14283,2674
14296,2675
14299,2676
14301,2677
14309,2678
14310,2679
14311,2680
14330,2681
14331,2682
14335,2683
14336,2684
14345,2685
14346,2686
14354,2687
14355,2688
14362,2689
14367,2690
14369,2691
14378,2692
14385,2693
14390,2694
14393,2695
14400,2696
14402,2697
14410,2698
14419,2699
14421,2700
14429,2701
14436,2702
14443,2703
14444,2704
14447,2705
14449,2706
14451,2707
14453,2708
14455,2709
14458,2710
14464,2711
14478,2712
14493,2713
14502,2714
14510,2715
14512,2716
14521,2717
14523,2718
14525,2719
14528,2720
14532,2721
14538,2722
14544,2723
14547,2724
14559,2725
14564,2726
14566,2727
14567,2728
14568,2729
14584,2730
14587,2731
14589,2732
14592,2733
14594,2734
14595,2735
14601,2736
14605,2737
14606,2738
14617,2739
14619,2740
14620,2741
14625,2742
14637,2743
14646,2744
14648,2745
14651,2746
14652,2747
14660,2748
14667,2749
14672,2750
14673,2751
14674,2752
14675,2753
14683,2754
14688,2755
14689,2756
14693,2757
14708,2758
14710,2759
14715,2760
14730,2761
14731,2762
14735,2763
14740,2764
14746,2765
14754,2766
14755,2767
14758,2768
14760,2769
14765,2770
14767,2771
14769,2772
14771,2773
14779,2774
14781,2775
14791,2776
14793,2777
14795,2778
14797,2779
14809,2780
14816,2781
14826,2782
14830,2783
14834,2784
14836,2785
14848,2786
14853,2787
14872,2788
14874,2789
14878,2790
14882,2791
14883,2792
14893,2793
14895,2794
14901,2795
14902,2796
14905,2797
14909,2798
14912,2799
14913,2800
14921,2801
14923,2802
14929,2803
14937,2804
14938,2805
14944,2806
14946,2807
14949,2808
14950,2809
14962,2810
14973,2811
14976,2812
14986,2813
14988,2814
14989,2815
14990,2816
14992,2817
14995,2818
14998,2819
15003,2820
15006,2821
15013,2822
15016,2823
15018,2824
15019,2825
15020,2826
15029,2827
15030,2828
15034,2829
15041,2830
15047,2831
15052,2832
15055,2833
15063,2834
15067,2835
15070,2836
15081,2837
15083,2838
15088,2839
15089,2840
15099,2841
15110,2842
15118,2843
15131,2844
15140,2845
15141,2846
15150,2847
15157,2848
15158,2849
15163,2850
15169,2851
15175,2852
15179,2853
15183,2854
15184,2855
15190,2856
15192,2857
15212,2858
15213,2859
15216,2860
15222,2861
15227,2862
15233,2863
15237,2864
15239,2865
15263,2866
15265,2867
15277,2868
15278,2869
15288,2870
15302,2871
15311,2872
15314,2873
15319,2874
15329,2875
15331,2876
15332,2877
15333,2878
15335,2879
15340,2880
15342,2881
15343,2882
15348,2883
15364,2884
15366,2885
15368,2886
15375,2887
15389,2888
15390,2889
15392,2890
15396,2891
15398,2892
15399,2893
15400,2894
15404,2895
15407,2896
15411,2897
15412,2898
15418,2899
15423,2900
15435,2901
15444,2902
15445,2903
15452,2904
15453,2905
15470,2906
15476,2907
15479,2908
15486,2909
15496,2910
15501,2911
15504,2912
15508,2913
15512,2914
15516,2915
15517,2916
15518,2917
15522,2918
15534,2919
15538,2920
15542,2921
15548,2922
15549,2923
15553,2924
15555,2925
15557,2926
15558,2927
15561,2928
15564,2929
15579,2930
15597,2931
15602,2932
15611,2933
15612,2934
15615,2935
15617,2936
15632,2937
15634,2938
15636,2939
15638,2940
15643,2941
15647,2942
15652,2943
15675,2944
15678,2945
15688,2946
15692,2947
15693,2948
15712,2949
15713,2950
15715,2951
15716,2952
15725,2953
15737,2954
15739,2955
15749,2956
15758,2957
15771,2958
15772,2959
15774,2960
15788,2961
15793,2962
15795,2963
15797,2964
15801,2965
15805,2966
15807,2967
15811,2968
15815,2969
15818,2970
15824,2971
15826,2972
15830,2973
15836,2974
15840,2975
15846,2976
15853,2977
15866,2978
15869,2979
15873,2980
15875,2981
15876,2982
15877,2983
15892,2984
15894,2985
15896,2986
15902,2987
15903,2988
15908,2989
15912,2990
15913,2991
15922,2992
15926,2993
15927,2994
15936,2995
15941,2996
15943,2997
15955,2998
15960,2999
15965,3000
15967,3001
15972,3002
15973,3003
15975,3004
15977,3005
15981,3006
15983,3007
15985,3008
15991,3009
15992,3010
16002,3011
16013,3012
16017,3013
16023,3014
16025,3015
16031,3016
16034,3017
16035,3018
16040,3019
16045,3020
16053,3021
16055,3022
16058,3023
16061,3024
16062,3025
16065,3026
16068,3027
16077,3028
16079,3029
16086,3030
16092,3031
16093,3032
16094,3033
16104,3034
16107,3035
16108,3036
16109,3037
16112,3038
16123,3039
16126,3040
16132,3041
16143,3042
16150,3043
16153,3044
16159,3045
16172,3046
16180,3047
16183,3048
16193,3049
16197,3050
16208,3051
16222,3052
16227,3053
16233,3054
16234,3055
16235,3056
16238,3057
16241,3058
16247,3059
16249,3060
16253,3061
16254,3062
16261,3063
16262,3064
16264,3065
16266,3066
16269,3067
16273,3068
16279,3069
16282,3070
16292,3071
16293,3072
16296,3073
16297,3074
16298,3075
16299,3076
16306,3077
16308,3078
16310,3079
16314,3080
16315,3081
16318,3082
16320,3083
16324,3084
16325,3085
16326,3086
16348,3087
16355,3088
16368,3089
16376,3090
16377,3091
16380,3092
16381,3093
16392,3094
16400,3095
16401,3096
16403,3097
16408,3098
16420,3099
16429,3100
16432,3101
16436,3102
16439,3103
16457,3104
16458,3105
16464,3106
16466,3107
16467,3108
16468,3109
16469,3110
16470,3111
16476,3112
16479,3113
16484,3114
16486,3115
16487,3116
16498,3117
16501,3118
16503,3119
16504,3120
16506,3121
16515,3122
16516,3123
16517,3124
16524,3125
16526,3126
16530,3127
16544,3128
16546,3129
16549,3130
16552,3131
16558,3132
16560,3133
16564,3134
16566,3135
16570,3136
16575,3137
16576,3138
16580,3139
16582,3140
16583,3141
16588,3142
16601,3143
16611,3144
16613,3145
16615,3146
16616,3147
16617,3148
16618,3149
16621,3150
16622,3151
16624,3152
16640,3153
16641,3154
16642,3155
16651,3156
16655,3157
16667,3158
16673,3159
16676,3160
16681,3161
16693,3162
16697,3163
16708,3164
16724,3165
16753,3166
16757,3167
16765,3168
16768,3169
16771,3170
16774,3171
16781,3172
16783,3173
16796,3174
16798,3175
16806,3176
16808,3177
16815,3178
16833,3179
16838,3180
16840,3181
16846,3182
16854,3183
16855,3184
16856,3185
16865,3186
16872,3187
16877,3188
16884,3189
16886,3190
16895,3191
16904,3192
16905,3193
16909,3194
16918,3195
16919,3196
16920,3197
16923,3198
16925,3199
16926,3200
16934,3201
16947,3202
16955,3203
16968,3204
16984,3205
16987,3206
16990,3207
16993,3208
16994,3209
17001,3210
17025,3211
17034,3212
17041,3213
17042,3214
17059,3215
17062,3216
17068,3217
17070,3218
17074,3219
17079,3220
17080,3221
17082,3222
17083,3223
17086,3224
17091,3225
17092,3226
17097,3227
17106,3228
17112,3229
17123,3230
17127,3231
17132,3232
17136,3233
17138,3234
17141,3235
17145,3236
17152,3237
17154,3238
17163,3239
17164,3240
17169,3241
17171,3242
17173,3243
17180,3244
17181,3245
17182,3246
17191,3247
17197,3248
17198,3249
17213,3250
17214,3251
17219,3252
17229,3253
17235,3254
17239,3255
17242,3256
17244,3257
17252,3258
17256,3259
17269,3260
17270,3261
17272,3262
17279,3263
17284,3264
17286,3265
17292,3266
17298,3267
17304,3268
17305,3269
17307,3270
17312,3271
17313,3272
17315,3273
17321,3274
17338,3275
17348,3276
17361,3277
17362,3278
17369,3279
17372,3280
17376,3281
17378,3282
17380,3283
17385,3284
17394,3285
17399,3286
17405,3287
17419,3288
17420,3289
17445,3290
17453,3291
17460,3292
17467,3293
17478,3294
17484,3295
17491,3296
17497,3297
17500,3298
17501,3299
17504,3300
17509,3301
17515,3302
17518,3303
17522,3304
17529,3305
17530,3306
17537,3307
17540,3308
17541,3309
17542,3310
17549,3311
17566,3312
17567,3313
17568,3314
17569,3315
17575,3316
17599,3317
17601,3318
17604,3319
17624,3320
17631,3321
17633,3322
17634,3323
17638,3324
17639,3325
17644,3326
17652,3327
17653,3328
17654,3329
17655,3330
17658,3331
17659,3332
17668,3333
17669,3334
17674,3335
17682,3336
17685,3337
17697,3338
17716,3339
17720,3340
17722,3341
17728,3342
17729,3343
17732,3344
17739,3345
17744,3346
17745,3347
17750,3348
17761,3349
17762,3350
17763,3351
17771,3352
17777,3353
17779,3354
17781,3355
17790,3356
17795,3357
17801,3358
17804,3359
17807,3360
17811,3361
17825,3362
17826,3363
17838,3364
17855,3365
17860,3366
17866,3367
17872,3368
17881,3369
17882,3370
17884,3371
17892,3372
17903,3373
17917,3374
17921,3375
17922,3376
17923,3377
17925,3378
17929,3379
17930,3380
17944,3381
17948,3382
17949,3383
17952,3384
17954,3385
17968,3386
17969,3387
17972,3388
17976,3389
17979,3390
17984,3391
17985,3392
17986,3393
17987,3394
18005,3395
18008,3396
18015,3397
18021,3398
18022,3399
18038,3400
18041,3401
